time,power_mW,current_mA,voltage,led1,led2
2026-02-21T15:27:48.151117+00:00,1125.96,311.9,3.61,False,False
2026-02-21T15:27:58.151100+00:00,730.88,201.9,3.62,False,False
2026-02-21T15:28:08.150735+00:00,890.16,245.9,3.62,False,False
2026-02-21T15:28:18.152643+00:00,709.16,195.9,3.62,False,False
2026-02-21T15:28:28.151510+00:00,764.96,211.9,3.61,False,False
2026-02-21T15:28:38.151754+00:00,1098.92,301.9,3.64,False,False
2026-02-21T15:28:48.152285+00:00,608.48,164.9,3.69,False,False
2026-02-21T15:28:58.152680+00:00,923.09,252.9,3.65,False,False
2026-02-21T15:29:08.156669+00:00,597.41,161.9,3.69,False,False
2026-02-21T15:29:18.152133+00:00,691.24,189.9,3.64,False,False
2026-02-21T15:29:28.153186+00:00,962.21,262.9,3.66,False,False
2026-02-21T15:29:38.153284+00:00,853.39,231.9,3.68,False,False
2026-02-21T15:29:48.206854+00:00,1100.69,304.9,3.61,False,False
2026-02-21T15:29:58.242147+00:00,643.63,174.9,3.68,False,False
2026-02-21T15:30:08.165460+00:00,760.4,208.9,3.64,False,False
2026-02-21T15:30:18.154687+00:00,1128.57,310.9,3.63,False,False
2026-02-21T15:30:28.159087+00:00,1028.94,281.9,3.65,False,False
2026-02-21T15:30:38.154601+00:00,1007.95,273.9,3.68,False,False
2026-02-21T15:30:48.159057+00:00,892.61,241.9,3.69,False,False
2026-02-21T15:30:58.155343+00:00,844.12,231.9,3.64,False,False
2026-02-21T15:31:08.159230+00:00,830.45,226.9,3.66,False,False
2026-02-21T15:31:18.159665+00:00,622.28,171.9,3.62,False,False
2026-02-21T15:31:28.155485+00:00,585.23,159.9,3.66,False,False
2026-02-21T15:31:38.159835+00:00,1026.12,281.9,3.64,False,False
2026-02-21T15:31:48.160064+00:00,1121.31,308.9,3.63,False,False
2026-02-21T15:31:58.159900+00:00,629.64,174.9,3.6,False,False
2026-02-21T15:32:08.160511+00:00,676.75,183.9,3.68,False,False
2026-02-21T15:32:18.156579+00:00,1037.39,281.9,3.68,False,False
2026-02-21T15:32:28.160968+00:00,836.84,229.9,3.64,False,False
2026-02-21T15:32:38.157080+00:00,1126.91,307.9,3.66,False,False
2026-02-21T15:32:48.157386+00:00,1058.88,290.9,3.64,False,False
2026-02-21T15:32:58.169632+00:00,698.83,189.9,3.68,False,False
2026-02-21T15:33:08.162010+00:00,634.73,173.9,3.65,False,False
2026-02-21T15:33:18.162171+00:00,1034.96,285.9,3.62,False,False
2026-02-21T15:33:28.162247+00:00,676.73,184.9,3.66,False,False
2026-02-21T15:33:38.162541+00:00,1017.98,278.9,3.65,False,False
2026-02-21T15:33:48.162310+00:00,986.86,268.9,3.67,False,False
2026-02-21T15:33:58.162796+00:00,1054.48,288.9,3.65,False,False
2026-02-21T15:34:08.163327+00:00,658.48,180.9,3.64,False,False
2026-02-21T15:34:18.164245+00:00,667.52,180.9,3.69,False,False
2026-02-21T15:34:28.168002+00:00,738.95,201.9,3.66,False,False
2026-02-21T15:34:38.164345+00:00,1014.34,277.9,3.65,False,False
2026-02-21T15:34:48.168431+00:00,696.78,190.9,3.65,False,False
2026-02-21T15:34:58.164517+00:00,790.83,214.9,3.68,False,False
2026-02-21T15:35:08.164754+00:00,863.39,235.9,3.66,False,False
2026-02-21T15:35:18.164846+00:00,714.42,197.9,3.61,False,False
2026-02-21T15:35:28.169222+00:00,1165.67,315.9,3.69,False,False
2026-02-21T15:35:38.165478+00:00,1090.44,302.9,3.6,False,False
2026-02-21T15:35:48.165487+00:00,714.42,197.9,3.61,False,False
2026-02-21T15:35:58.169985+00:00,651.2,178.9,3.64,False,False
2026-02-21T15:36:08.165950+00:00,645.55,175.9,3.67,False,False
2026-02-21T15:36:18.166556+00:00,798.98,218.9,3.65,False,False
2026-02-21T15:36:28.166569+00:00,956.29,264.9,3.61,False,False
2026-02-21T15:36:38.170389+00:00,860.04,238.9,3.6,False,False
2026-02-21T15:36:48.166766+00:00,1034.57,281.9,3.67,False,False
2026-02-21T15:36:58.170171+00:00,880.48,243.9,3.61,False,False
2026-02-21T15:37:08.167572+00:00,1027.72,283.9,3.62,False,False
2026-02-21T15:37:18.167793+00:00,1107.91,306.9,3.61,False,False
2026-02-21T15:37:28.168149+00:00,980.66,270.9,3.62,False,False
2026-02-21T15:37:38.167902+00:00,920.56,252.9,3.64,False,False
2026-02-21T15:37:48.167934+00:00,806.9,222.9,3.62,False,False
2026-02-21T15:37:58.168437+00:00,667.57,181.9,3.67,False,False
2026-02-21T15:38:08.168267+00:00,941.85,260.9,3.61,False,False
2026-02-21T15:38:18.169354+00:00,715.28,194.9,3.67,False,False
2026-02-21T15:38:28.169147+00:00,852.02,230.9,3.69,False,False
2026-02-21T15:38:38.169495+00:00,845.09,230.9,3.66,False,False
2026-02-21T15:38:48.169052+00:00,903.68,244.9,3.69,False,False
2026-02-21T15:38:58.169927+00:00,931.48,255.9,3.64,False,False
2026-02-21T15:39:08.171152+00:00,815.0,223.9,3.64,False,False
2026-02-21T15:39:18.178583+00:00,1147.22,310.9,3.69,False,False
2026-02-21T15:39:28.176531+00:00,654.84,179.9,3.64,False,False
2026-02-21T15:39:38.173170+00:00,800.36,216.9,3.69,False,False
2026-02-21T15:39:48.172661+00:00,654.67,177.9,3.68,False,False
2026-02-21T15:39:58.176995+00:00,1077.87,292.9,3.68,False,False
2026-02-21T15:40:08.176909+00:00,793.84,219.9,3.61,False,False
2026-02-21T15:40:18.177110+00:00,1077.87,292.9,3.68,False,False
2026-02-21T15:40:28.173580+00:00,621.55,168.9,3.68,False,False
2026-02-21T15:40:38.177733+00:00,906.12,246.9,3.67,False,False
2026-02-21T15:40:48.178640+00:00,586.44,162.9,3.6,False,False
2026-02-21T15:40:58.174656+00:00,993.23,269.9,3.68,False,False
2026-02-21T15:41:08.182844+00:00,1050.15,290.9,3.61,False,False
2026-02-21T15:41:18.187747+00:00,980.51,267.9,3.66,False,False
2026-02-21T15:41:28.175254+00:00,649.41,178.9,3.63,False,False
2026-02-21T15:41:38.183494+00:00,579.24,160.9,3.6,False,False
2026-02-21T15:41:48.179439+00:00,956.29,264.9,3.61,False,False
2026-02-21T15:41:58.175956+00:00,636.76,175.9,3.62,False,False
2026-02-21T15:42:08.176376+00:00,1123.83,307.9,3.65,False,False
2026-02-21T15:42:18.180280+00:00,864.43,234.9,3.68,False,False
2026-02-21T15:42:28.176550+00:00,713.33,194.9,3.66,False,False
2026-02-21T15:42:38.221520+00:00,685.92,186.9,3.67,False,False
2026-02-21T15:42:48.188870+00:00,764.04,209.9,3.64,False,False
2026-02-21T15:42:58.188946+00:00,837.77,228.9,3.66,False,False
2026-02-21T15:43:08.185518+00:00,1077.08,295.9,3.64,False,False
2026-02-21T15:43:18.181410+00:00,764.04,209.9,3.64,False,False
2026-02-21T15:43:28.185865+00:00,847.4,230.9,3.67,False,False
2026-02-21T15:43:38.182430+00:00,1064.59,294.9,3.61,False,False
2026-02-21T15:43:48.182315+00:00,1158.83,314.9,3.68,False,False
2026-02-21T15:43:58.182668+00:00,644.04,178.9,3.6,False,False
2026-02-21T15:44:08.183834+00:00,890.23,243.9,3.65,False,False
2026-02-21T15:44:18.182451+00:00,772.83,212.9,3.63,False,False
2026-02-21T15:44:28.182873+00:00,702.16,192.9,3.64,False,False
2026-02-21T15:44:38.187326+00:00,1061.64,294.9,3.6,False,False
2026-02-21T15:44:48.183849+00:00,653.04,179.9,3.63,False,False
2026-02-21T15:44:58.188117+00:00,680.2,187.9,3.62,False,False
2026-02-21T15:45:08.184552+00:00,1058.04,293.9,3.6,False,False
2026-02-21T15:45:18.185052+00:00,680.04,188.9,3.6,False,False
2026-02-21T15:45:28.184598+00:00,1100.63,299.9,3.67,False,False
2026-02-21T15:45:38.188956+00:00,777.24,215.9,3.6,False,False
2026-02-21T15:45:48.184941+00:00,884.16,242.9,3.64,False,False
2026-02-21T15:45:58.185379+00:00,966.89,264.9,3.65,False,False
2026-02-21T15:46:08.185649+00:00,888.84,246.9,3.6,False,False
2026-02-21T15:46:18.189682+00:00,781.56,215.9,3.62,False,False
2026-02-21T15:46:28.190174+00:00,1150.35,316.9,3.63,False,False
2026-02-21T15:46:38.186244+00:00,1086.25,300.9,3.61,False,False
2026-02-21T15:46:48.190132+00:00,919.63,249.9,3.68,False,False
2026-02-21T15:46:58.186569+00:00,852.84,236.9,3.6,False,False
2026-02-21T15:47:08.190957+00:00,638.21,173.9,3.67,False,False
2026-02-21T15:47:18.195476+00:00,905.75,250.9,3.61,False,False
2026-02-21T15:47:28.220645+00:00,868.34,237.9,3.65,False,False
2026-02-21T15:47:38.191914+00:00,649.41,178.9,3.63,False,False
2026-02-21T15:47:48.191648+00:00,1066.16,292.9,3.64,False,False
2026-02-21T15:47:58.188210+00:00,767.08,211.9,3.62,False,False
2026-02-21T15:48:08.192518+00:00,718.38,197.9,3.63,False,False
2026-02-21T15:48:18.188414+00:00,1081.38,297.9,3.63,False,False
2026-02-21T15:48:28.192727+00:00,719.64,199.9,3.6,False,False
2026-02-21T15:48:38.189201+00:00,761.35,210.9,3.61,False,False
2026-02-21T15:48:48.193599+00:00,794.51,215.9,3.68,False,False
2026-02-21T15:48:58.193919+00:00,649.34,177.9,3.65,False,False
2026-02-21T15:49:08.194028+00:00,852.02,230.9,3.69,False,False
2026-02-21T15:49:18.193901+00:00,971.15,263.9,3.68,False,False
2026-02-21T15:49:28.193662+00:00,1035.41,282.9,3.66,False,False
2026-02-21T15:49:38.193702+00:00,939.15,255.9,3.67,False,False
2026-02-21T15:49:48.194809+00:00,1040.21,281.9,3.69,False,False
2026-02-21T15:49:58.194668+00:00,1050.84,291.9,3.6,False,False
2026-02-21T15:50:08.199111+00:00,1099.95,298.9,3.68,False,False
2026-02-21T15:50:18.195318+00:00,1041.45,286.9,3.63,False,False
2026-02-21T15:50:28.194942+00:00,728.86,201.9,3.61,False,False
2026-02-21T15:50:38.194996+00:00,1144.11,310.9,3.68,False,False
2026-02-21T15:50:48.195264+00:00,627.43,171.9,3.65,False,False
2026-02-21T15:50:58.196050+00:00,676.75,183.9,3.68,False,False
2026-02-21T15:51:08.196329+00:00,660.27,182.9,3.61,False,False
2026-02-21T15:51:18.200650+00:00,1034.19,284.9,3.63,False,False
2026-02-21T15:51:28.200950+00:00,735.29,200.9,3.66,False,False
2026-02-21T15:51:38.197121+00:00,1071.81,296.9,3.61,False,False
2026-02-21T15:51:48.197327+00:00,1058.88,290.9,3.64,False,False
2026-02-21T15:51:58.202218+00:00,737.64,204.9,3.6,False,False
2026-02-21T15:52:08.202447+00:00,968.85,266.9,3.63,False,False
2026-02-21T15:52:18.198785+00:00,1074.19,291.9,3.68,False,False
2026-02-21T15:52:28.198057+00:00,1115.64,309.9,3.6,False,False
2026-02-21T15:52:38.198596+00:00,966.41,261.9,3.69,False,False
2026-02-21T15:52:48.206715+00:00,619.86,168.9,3.67,False,False
2026-02-21T15:52:58.215298+00:00,981.48,268.9,3.65,False,False
2026-02-21T15:53:08.198888+00:00,999.62,270.9,3.69,False,False
2026-02-21T15:53:18.199144+00:00,671.1,185.9,3.61,False,False
2026-02-21T15:53:28.199442+00:00,1107.91,306.9,3.61,False,False
2026-02-21T15:53:38.199775+00:00,1005.21,273.9,3.67,False,False
2026-02-21T15:53:48.204611+00:00,1071.16,295.9,3.62,False,False
2026-02-21T15:53:58.204020+00:00,673.07,182.9,3.68,False,False
2026-02-21T15:54:08.205097+00:00,707.94,192.9,3.67,False,False
2026-02-21T15:54:18.201833+00:00,1006.0,277.9,3.62,False,False
2026-02-21T15:54:28.205459+00:00,640.28,175.9,3.64,False,False
2026-02-21T15:54:38.205060+00:00,833.55,230.9,3.61,False,False
2026-02-21T15:54:48.205168+00:00,731.28,200.9,3.64,False,False
2026-02-21T15:54:58.205723+00:00,1074.12,295.9,3.63,False,False
2026-02-21T15:55:08.205898+00:00,809.23,219.9,3.68,False,False
2026-02-21T15:55:18.205599+00:00,904.84,247.9,3.65,False,False
2026-02-21T15:55:28.206388+00:00,1053.71,287.9,3.66,False,False
2026-02-21T15:55:38.206381+00:00,625.23,169.9,3.68,False,False
2026-02-21T15:55:48.206462+00:00,768.75,208.9,3.68,False,False
2026-02-21T15:55:58.206645+00:00,935.12,256.9,3.64,False,False
2026-02-21T15:56:08.207216+00:00,938.24,259.9,3.61,False,False
2026-02-21T15:56:18.207180+00:00,778.6,213.9,3.64,False,False
2026-02-21T15:56:28.207527+00:00,1097.64,304.9,3.6,False,False
2026-02-21T15:56:38.207622+00:00,761.39,206.9,3.68,False,False
2026-02-21T15:56:48.208092+00:00,828.62,228.9,3.62,False,False
2026-02-21T15:56:58.208060+00:00,943.44,259.9,3.63,False,False
2026-02-21T15:57:08.208310+00:00,820.27,222.9,3.68,False,False
2026-02-21T15:57:18.208874+00:00,937.22,258.9,3.62,False,False
2026-02-21T15:57:28.209082+00:00,1093.97,298.9,3.66,False,False
2026-02-21T15:57:38.213491+00:00,1126.32,306.9,3.67,False,False
2026-02-21T15:57:48.217311+00:00,978.8,268.9,3.64,False,False
2026-02-21T15:57:58.217726+00:00,1010.44,279.9,3.61,False,False
2026-02-21T15:58:08.209949+00:00,751.05,206.9,3.63,False,False
2026-02-21T15:58:18.209904+00:00,704.09,192.9,3.65,False,False
2026-02-21T15:58:28.214454+00:00,905.75,250.9,3.61,False,False
2026-02-21T15:58:38.210406+00:00,827.64,229.9,3.6,False,False
2026-02-21T15:58:48.226615+00:00,902.14,249.9,3.61,False,False
2026-02-21T15:58:58.210939+00:00,827.64,229.9,3.6,False,False
2026-02-21T15:59:08.211163+00:00,744.64,202.9,3.67,False,False
2026-02-21T15:59:18.215400+00:00,1018.07,275.9,3.69,False,False
2026-02-21T15:59:28.211557+00:00,804.08,220.9,3.64,False,False
2026-02-21T15:59:38.212183+00:00,895.11,243.9,3.67,False,False
2026-02-21T15:59:48.216133+00:00,770.84,208.9,3.69,False,False
2026-02-21T15:59:58.212256+00:00,1100.63,299.9,3.67,False,False
2026-02-21T16:00:08.212589+00:00,609.18,166.9,3.65,False,False
2026-02-21T16:00:18.212564+00:00,704.09,192.9,3.65,False,False
2026-02-21T16:00:28.212795+00:00,1090.44,302.9,3.6,False,False
2026-02-21T16:00:38.213227+00:00,701.64,194.9,3.6,False,False
2026-02-21T16:00:48.213489+00:00,924.84,256.9,3.6,False,False
2026-02-21T16:00:58.213501+00:00,880.43,239.9,3.67,False,False
2026-02-21T16:01:08.225878+00:00,825.92,226.9,3.64,False,False
2026-02-21T16:01:18.217768+00:00,801.17,218.9,3.66,False,False
2026-02-21T16:01:28.226037+00:00,829.88,224.9,3.69,False,False
2026-02-21T16:01:38.222253+00:00,1019.89,277.9,3.67,False,False
2026-02-21T16:01:48.218675+00:00,1155.15,313.9,3.68,False,False
2026-02-21T16:01:58.218890+00:00,681.93,188.9,3.61,False,False
2026-02-21T16:02:08.219147+00:00,892.61,241.9,3.69,False,False
2026-02-21T16:02:18.219461+00:00,859.95,236.9,3.63,False,False
2026-02-21T16:02:28.219697+00:00,1151.47,312.9,3.68,False,False
2026-02-21T16:02:38.220821+00:00,626.93,169.9,3.69,False,False
2026-02-21T16:02:48.220137+00:00,951.23,259.9,3.66,False,False
2026-02-21T16:02:58.220719+00:00,748.44,207.9,3.6,False,False
2026-02-21T16:03:08.221148+00:00,700.23,192.9,3.63,False,False
2026-02-21T16:03:18.224806+00:00,653.04,179.9,3.63,False,False
2026-02-21T16:03:28.220900+00:00,1107.97,301.9,3.67,False,False
2026-02-21T16:03:38.221683+00:00,1118.98,304.9,3.67,False,False
2026-02-21T16:03:48.221516+00:00,971.52,266.9,3.64,False,False
2026-02-21T16:03:58.222560+00:00,628.91,170.9,3.68,False,False
2026-02-21T16:04:08.225915+00:00,915.5,252.9,3.62,False,False
2026-02-21T16:04:18.222198+00:00,1144.01,316.9,3.61,False,False
2026-02-21T16:04:28.222356+00:00,588.89,160.9,3.66,False,False
2026-02-21T16:04:38.222699+00:00,640.28,175.9,3.64,False,False
2026-02-21T16:04:48.222908+00:00,715.03,195.9,3.65,False,False
2026-02-21T16:04:58.223132+00:00,651.24,180.9,3.6,False,False
2026-02-21T16:05:08.223715+00:00,879.3,242.9,3.62,False,False
2026-02-21T16:05:18.223482+00:00,966.18,266.9,3.62,False,False
2026-02-21T16:05:28.235833+00:00,848.33,229.9,3.69,False,False
2026-02-21T16:05:38.224479+00:00,1055.24,289.9,3.64,False,False
2026-02-21T16:05:48.223970+00:00,809.93,221.9,3.65,False,False
2026-02-21T16:05:58.224352+00:00,1104.95,301.9,3.66,False,False
2026-02-21T16:06:08.224462+00:00,789.52,216.9,3.64,False,False
2026-02-21T16:06:18.228943+00:00,629.15,171.9,3.66,False,False
2026-02-21T16:06:28.229146+00:00,897.4,247.9,3.62,False,False
2026-02-21T16:06:38.229876+00:00,800.44,219.9,3.64,False,False
2026-02-21T16:06:48.230253+00:00,678.58,184.9,3.67,False,False
2026-02-21T16:06:58.229836+00:00,730.25,197.9,3.69,False,False
2026-02-21T16:07:08.226653+00:00,1033.4,283.9,3.64,False,False
2026-02-21T16:07:18.226289+00:00,762.48,208.9,3.65,False,False
2026-02-21T16:07:28.230716+00:00,1068.35,291.9,3.66,False,False
2026-02-21T16:07:38.261321+00:00,875.47,237.9,3.68,False,False
2026-02-21T16:07:48.230874+00:00,656.64,179.9,3.65,False,False
2026-02-21T16:07:58.239379+00:00,1143.56,315.9,3.62,False,False
2026-02-21T16:08:08.231597+00:00,703.86,193.9,3.63,False,False
2026-02-21T16:08:18.235535+00:00,1131.68,310.9,3.64,False,False
2026-02-21T16:08:28.243847+00:00,862.32,236.9,3.64,False,False
2026-02-21T16:08:38.232657+00:00,683.82,188.9,3.62,False,False
2026-02-21T16:08:48.232500+00:00,800.44,219.9,3.64,False,False
2026-02-21T16:08:58.240564+00:00,685.97,185.9,3.69,False,False
2026-02-21T16:09:08.232951+00:00,1118.35,303.9,3.68,False,False
2026-02-21T16:09:18.236770+00:00,733.94,198.9,3.69,False,False
2026-02-21T16:09:28.237272+00:00,856.32,235.9,3.63,False,False
2026-02-21T16:09:38.233693+00:00,806.04,223.9,3.6,False,False
2026-02-21T16:09:48.233619+00:00,1120.76,307.9,3.64,False,False
2026-02-21T16:09:58.233878+00:00,631.26,173.9,3.63,False,False
2026-02-21T16:10:08.238329+00:00,597.41,161.9,3.69,False,False
2026-02-21T16:10:18.234522+00:00,896.04,248.9,3.6,False,False
2026-02-21T16:10:28.234740+00:00,1131.68,310.9,3.64,False,False
2026-02-21T16:10:38.235029+00:00,1115.93,304.9,3.66,False,False
2026-02-21T16:10:48.235233+00:00,1050.84,291.9,3.6,False,False
2026-02-21T16:10:58.235383+00:00,1006.83,278.9,3.61,False,False
2026-02-21T16:11:08.235562+00:00,761.94,209.9,3.63,False,False
2026-02-21T16:11:18.254249+00:00,720.02,198.9,3.62,False,False
2026-02-21T16:11:28.239956+00:00,1111.64,302.9,3.67,False,False
2026-02-21T16:11:38.236158+00:00,932.55,256.9,3.63,False,False
2026-02-21T16:11:48.241113+00:00,1049.44,289.9,3.62,False,False
2026-02-21T16:11:58.240886+00:00,963.79,261.9,3.68,False,False
2026-02-21T16:12:08.237140+00:00,874.16,236.9,3.69,False,False
2026-02-21T16:12:18.241797+00:00,1122.84,311.9,3.6,False,False
2026-02-21T16:12:28.241365+00:00,885.36,243.9,3.63,False,False
2026-02-21T16:12:38.237689+00:00,727.64,199.9,3.64,False,False
2026-02-21T16:12:48.242338+00:00,920.19,254.9,3.61,False,False
2026-02-21T16:12:58.237729+00:00,907.37,245.9,3.69,False,False
2026-02-21T16:13:08.242347+00:00,829.56,227.9,3.64,False,False
2026-02-21T16:13:18.250363+00:00,779.79,211.9,3.68,False,False
2026-02-21T16:13:28.242445+00:00,1143.56,315.9,3.62,False,False
2026-02-21T16:13:38.243309+00:00,716.72,196.9,3.64,False,False
2026-02-21T16:13:48.250819+00:00,738.95,201.9,3.66,False,False
2026-02-21T16:13:58.255770+00:00,1059.6,291.9,3.63,False,False
2026-02-21T16:14:08.243554+00:00,1006.13,274.9,3.66,False,False
2026-02-21T16:14:18.243844+00:00,1125.71,305.9,3.68,False,False
2026-02-21T16:14:28.244048+00:00,579.24,160.9,3.6,False,False
2026-02-21T16:14:38.244794+00:00,662.09,180.9,3.66,False,False
2026-02-21T16:14:48.244752+00:00,682.18,186.9,3.65,False,False
2026-02-21T16:14:58.244789+00:00,905.75,250.9,3.61,False,False
2026-02-21T16:15:08.245826+00:00,836.39,227.9,3.67,False,False
2026-02-21T16:15:18.245220+00:00,960.11,260.9,3.68,False,False
2026-02-21T16:15:28.246228+00:00,1021.76,276.9,3.69,False,False
2026-02-21T16:15:38.245672+00:00,936.18,257.9,3.63,False,False
2026-02-21T16:15:48.246142+00:00,1146.24,314.9,3.64,False,False
2026-02-21T16:15:58.246725+00:00,656.67,180.9,3.63,False,False
2026-02-21T16:16:08.246426+00:00,1035.71,286.9,3.61,False,False
2026-02-21T16:16:18.247149+00:00,961.17,261.9,3.67,False,False
2026-02-21T16:16:28.247184+00:00,765.57,210.9,3.63,False,False
2026-02-21T16:16:38.251094+00:00,653.05,180.9,3.61,False,False
2026-02-21T16:16:48.247402+00:00,1074.12,295.9,3.63,False,False
2026-02-21T16:16:58.250986+00:00,975.24,270.9,3.6,False,False
2026-02-21T16:17:08.251744+00:00,762.99,207.9,3.67,False,False
2026-02-21T16:17:18.251587+00:00,848.33,229.9,3.69,False,False
2026-02-21T16:17:28.252383+00:00,977.95,270.9,3.61,False,False
2026-02-21T16:17:38.252381+00:00,1052.11,285.9,3.68,False,False
2026-02-21T16:17:48.252620+00:00,992.24,268.9,3.69,False,False
2026-02-21T16:17:58.253015+00:00,638.61,176.9,3.61,False,False
2026-02-21T16:18:08.249387+00:00,902.45,245.9,3.67,False,False
2026-02-21T16:18:18.249430+00:00,598.23,163.9,3.65,False,False
2026-02-21T16:18:28.253703+00:00,891.44,242.9,3.67,False,False
2026-02-21T16:18:38.253778+00:00,1080.04,295.9,3.65,False,False
2026-02-21T16:18:48.254241+00:00,792.98,214.9,3.69,False,False
2026-02-21T16:18:58.254598+00:00,618.17,168.9,3.66,False,False
2026-02-21T16:19:08.250672+00:00,611.16,167.9,3.64,False,False
2026-02-21T16:19:18.266710+00:00,844.64,228.9,3.69,False,False
2026-02-21T16:19:28.250759+00:00,814.14,224.9,3.62,False,False
2026-02-21T16:19:38.251119+00:00,971.15,263.9,3.68,False,False
2026-02-21T16:19:48.251822+00:00,936.59,255.9,3.66,False,False
2026-02-21T16:19:58.255427+00:00,865.75,235.9,3.67,False,False
2026-02-21T16:20:08.255910+00:00,1043.64,289.9,3.6,False,False
2026-02-21T16:20:18.256540+00:00,671.23,183.9,3.65,False,False
2026-02-21T16:20:28.260482+00:00,671.19,184.9,3.63,False,False
2026-02-21T16:20:38.256414+00:00,999.61,276.9,3.61,False,False
2026-02-21T16:20:48.256766+00:00,693.26,188.9,3.67,False,False
2026-02-21T16:20:58.260982+00:00,826.79,225.9,3.66,False,False
2026-02-21T16:21:08.256969+00:00,651.2,178.9,3.64,False,False
2026-02-21T16:21:18.257508+00:00,768.75,208.9,3.68,False,False
2026-02-21T16:21:28.257709+00:00,1036.52,280.9,3.69,False,False
2026-02-21T16:21:38.257768+00:00,950.04,263.9,3.6,False,False
2026-02-21T16:21:48.258576+00:00,1069.8,293.9,3.64,False,False
2026-02-21T16:21:58.258731+00:00,804.08,220.9,3.64,False,False
2026-02-21T16:22:08.259610+00:00,1000.44,277.9,3.6,False,False
2026-02-21T16:22:18.258934+00:00,861.2,237.9,3.62,False,False
2026-02-21T16:22:28.259610+00:00,790.98,217.9,3.63,False,False
2026-02-21T16:22:38.259509+00:00,777.24,215.9,3.6,False,False
2026-02-21T16:22:48.263487+00:00,674.91,183.9,3.67,False,False
2026-02-21T16:22:58.259869+00:00,881.69,240.9,3.66,False,False
2026-02-21T16:23:08.260168+00:00,748.31,203.9,3.67,False,False
2026-02-21T16:23:18.260267+00:00,1109.84,304.9,3.64,False,False
2026-02-21T16:23:28.260542+00:00,820.44,227.9,3.6,False,False
2026-02-21T16:23:38.273016+00:00,737.64,204.9,3.6,False,False
2026-02-21T16:23:48.261298+00:00,943.44,259.9,3.63,False,False
2026-02-21T16:23:58.261116+00:00,1098.92,301.9,3.64,False,False
2026-02-21T16:24:08.265126+00:00,960.11,260.9,3.68,False,False
2026-02-21T16:24:18.266450+00:00,623.24,168.9,3.69,False,False
2026-02-21T16:24:28.265759+00:00,903.65,246.9,3.66,False,False
2026-02-21T16:24:38.266403+00:00,1007.0,272.9,3.69,False,False
2026-02-21T16:24:48.266104+00:00,594.96,163.9,3.63,False,False
2026-02-21T16:24:58.266535+00:00,1049.44,289.9,3.62,False,False
2026-02-21T16:25:08.267158+00:00,869.65,240.9,3.61,False,False
2026-02-21T16:25:18.266816+00:00,1077.08,295.9,3.64,False,False
2026-02-21T16:25:28.267262+00:00,959.59,262.9,3.65,False,False
2026-02-21T16:25:38.267234+00:00,808.49,220.9,3.66,False,False
2026-02-21T16:25:48.268187+00:00,1002.47,273.9,3.66,False,False
2026-02-21T16:25:58.267694+00:00,995.93,269.9,3.69,False,False
2026-02-21T16:26:08.270548+00:00,1159.85,316.9,3.66,False,False
2026-02-21T16:26:18.268849+00:00,989.64,274.9,3.6,False,False
2026-02-21T16:26:28.269166+00:00,1121.39,303.9,3.69,False,False
2026-02-21T16:26:38.268799+00:00,834.11,227.9,3.66,False,False
2026-02-21T16:26:48.269104+00:00,696.93,189.9,3.67,False,False
2026-02-21T16:26:58.269194+00:00,1102.56,302.9,3.64,False,False
2026-02-21T16:27:08.269231+00:00,810.52,223.9,3.62,False,False
2026-02-21T16:27:18.269765+00:00,669.41,182.9,3.66,False,False
2026-02-21T16:27:28.293958+00:00,1133.07,307.9,3.68,False,False
2026-02-21T16:27:38.274341+00:00,968.04,268.9,3.6,False,False
2026-02-21T16:27:48.273383+00:00,671.24,182.9,3.67,False,False
2026-02-21T16:27:58.270516+00:00,647.45,176.9,3.66,False,False
2026-02-21T16:28:08.271202+00:00,755.65,205.9,3.67,False,False
2026-02-21T16:28:18.270759+00:00,731.95,198.9,3.68,False,False
2026-02-21T16:28:28.271057+00:00,615.86,166.9,3.69,False,False
2026-02-21T16:28:38.275599+00:00,656.56,178.9,3.67,False,False
2026-02-21T16:28:48.271468+00:00,1065.44,291.9,3.65,False,False
2026-02-21T16:28:58.275783+00:00,691.47,187.9,3.68,False,False
2026-02-21T16:29:08.272758+00:00,1047.24,290.9,3.6,False,False
2026-02-21T16:29:18.275685+00:00,764.57,208.9,3.66,False,False
2026-02-21T16:29:28.276812+00:00,581.57,158.9,3.66,False,False
2026-02-21T16:29:38.277287+00:00,907.37,245.9,3.69,False,False
2026-02-21T16:29:48.277940+00:00,939.15,255.9,3.67,False,False
2026-02-21T16:29:58.273437+00:00,875.47,237.9,3.68,False,False
2026-02-21T16:30:08.285541+00:00,840.95,227.9,3.69,False,False
2026-02-21T16:30:18.278141+00:00,1161.98,314.9,3.69,False,False
2026-02-21T16:30:28.273809+00:00,714.75,196.9,3.63,False,False
2026-02-21T16:30:38.278140+00:00,767.68,210.9,3.64,False,False
2026-02-21T16:30:48.274838+00:00,793.85,216.9,3.66,False,False
2026-02-21T16:30:58.278445+00:00,1015.31,275.9,3.68,False,False
2026-02-21T16:31:08.278561+00:00,895.08,245.9,3.64,False,False
2026-02-21T16:31:18.278884+00:00,866.78,234.9,3.69,False,False
2026-02-21T16:31:28.279626+00:00,1066.16,292.9,3.64,False,False
2026-02-21T16:31:38.280366+00:00,1158.83,314.9,3.68,False,False
2026-02-21T16:31:48.279955+00:00,1094.04,303.9,3.6,False,False
